# Oscilloscope Data

# Seconds	currentAverage	currentRawValue	currentValue	voltageValue	voltageAverage	voltageRawValue
1929.830	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1929.930	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.030	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.130	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.230	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.330	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.430	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.530	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.630	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.730	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.830	1.17549e-38	0	-0.00711817	19.182	1.17549e-38	0
1930.930	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.030	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.130	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.230	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.330	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.333	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.432	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.532	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.632	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.732	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.832	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1931.932	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1932.032	1.17549e-38	0	0.00135208	18.9795	1.17549e-38	0
1932.132	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.232	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.332	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.432	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.532	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.632	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.732	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.832	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1932.932	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1933.032	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1933.132	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1933.232	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1933.332	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1933.335	1.17549e-38	0	-0.00373007	19.3052	1.17549e-38	0
1933.434	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1933.534	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1933.634	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1933.734	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1933.834	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1933.934	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1934.034	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1934.134	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1934.234	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1934.334	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1934.434	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1934.534	1.17549e-38	0	-0.0138944	19.1292	1.17549e-38	0
1934.634	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1934.734	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1934.834	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1934.934	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.034	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.134	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.234	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.334	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.337	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.436	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.536	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.636	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.736	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.836	1.17549e-38	0	0.00135208	19.138	1.17549e-38	0
1935.936	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.036	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.136	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.236	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.336	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.436	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.536	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.636	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.736	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.836	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1936.936	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1937.036	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1937.136	1.17549e-38	0	-0.00542412	19.1027	1.17549e-38	0
1937.236	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.336	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.339	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.438	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.538	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.638	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.738	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.838	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1937.938	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1938.038	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1938.138	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1938.238	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1938.338	1.17549e-38	0	0.0386212	18.7154	1.17549e-38	0
1938.438	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1938.538	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1938.638	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1938.738	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1938.838	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1938.938	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.038	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.138	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.238	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.338	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.341	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.440	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.540	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.640	1.17549e-38	0	0.00135208	19.1027	1.17549e-38	0
1939.740	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1939.840	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1939.940	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.040	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.140	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.240	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.340	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.440	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.540	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.640	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.740	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.840	1.17549e-38	0	-0.0105063	19.1203	1.17549e-38	0
1940.940	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.040	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.140	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.240	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.340	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.342	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.442	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.542	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.642	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.742	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.842	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1941.942	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1942.042	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1942.142	1.17549e-38	0	-0.00542412	19.0939	1.17549e-38	0
1942.243	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1942.342	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1942.442	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1942.542	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1942.642	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1942.742	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1942.842	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1942.942	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1943.042	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1943.142	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1943.242	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1943.342	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1943.345	1.17549e-38	0	-0.0105063	19.1996	1.17549e-38	0
1943.444	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1943.544	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1943.644	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1943.744	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1943.844	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1943.944	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.044	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.144	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.245	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.344	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.444	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.544	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.644	1.17549e-38	0	-0.00711817	19.2436	1.17549e-38	0
1944.744	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1944.844	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1944.944	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.044	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.144	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.245	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.344	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.347	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.446	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.546	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.646	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.746	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.846	1.17549e-38	0	0.00135208	19.0499	1.17549e-38	0
1945.946	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.046	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.146	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.246	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.346	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.446	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.546	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.647	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.746	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.846	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1946.946	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1947.046	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1947.146	1.17549e-38	0	0.0165985	18.9531	1.17549e-38	0
1947.246	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.346	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.349	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.448	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.548	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.648	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.748	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.848	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1947.948	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1948.048	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1948.148	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1948.248	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
1948.348	1.17549e-38	0	-0.0138944	19.1468	1.17549e-38	0
