# Oscilloscope Data

# Seconds	currentAverage	currentRawValue	currentValue	voltageValue	voltageAverage	voltageRawValue
3210.663	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3210.763	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3210.863	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3210.963	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.063	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.163	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.263	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.363	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.463	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.563	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.566	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.665	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.765	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.865	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3211.965	1.17549e-38	0	3.93493	1.08233	1.17549e-38	0
3212.065	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.165	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.265	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.365	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.465	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.565	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.665	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.765	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.865	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3212.965	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3213.065	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3213.165	1.17549e-38	0	4.01625	1.02071	1.17549e-38	0
3213.265	1.17549e-38	0	4.01625	0.853443	1.17549e-38	0
3213.365	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3213.465	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3213.565	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3213.567	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3213.667	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3213.767	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3213.867	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3213.967	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3214.067	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3214.167	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3214.267	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3214.367	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3214.467	1.17549e-38	0	4.01117	0.853443	1.17549e-38	0
3214.567	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3214.667	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3214.767	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3214.867	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3214.967	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.067	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.167	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.267	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.367	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.467	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.567	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.570	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.669	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.769	1.17549e-38	0	3.92138	1.03831	1.17549e-38	0
3215.869	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3215.969	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.069	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.169	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.269	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.369	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.469	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.569	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.669	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.769	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.869	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3216.969	1.17549e-38	0	3.99592	1.03831	1.17549e-38	0
3217.069	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.169	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.269	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.369	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.469	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.569	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.572	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.671	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.771	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.871	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3217.971	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3218.071	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3218.171	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3218.271	1.17549e-38	0	3.9739	0.932673	1.17549e-38	0
3218.371	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3218.471	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3218.571	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3218.671	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3218.771	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3218.871	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3218.971	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3219.071	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3219.171	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3219.271	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3219.371	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3219.471	1.17549e-38	0	3.99931	1.03831	1.17549e-38	0
3219.571	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3219.574	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3219.673	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3219.773	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3219.873	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3219.973	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.073	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.173	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.273	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.373	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.473	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.573	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.673	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.773	1.17549e-38	0	3.90952	0.827033	1.17549e-38	0
3220.873	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3220.973	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.073	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.173	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.273	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.373	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.473	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.573	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.575	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.675	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.775	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.875	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3221.975	1.17549e-38	0	3.90105	1.15276	1.17549e-38	0
3222.075	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.175	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.275	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.375	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.475	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.575	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.675	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.775	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.875	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3222.975	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3223.075	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3223.175	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3223.275	1.17549e-38	0	3.98745	0.967886	1.17549e-38	0
3223.375	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3223.475	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3223.575	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3223.577	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3223.677	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3223.777	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3223.877	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3223.977	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3224.077	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3224.177	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3224.277	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3224.377	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3224.477	1.17549e-38	0	3.97729	1.15276	1.17549e-38	0
3224.577	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3224.677	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3224.777	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3224.877	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3224.977	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.077	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.177	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.277	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.377	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.477	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.577	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.580	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.679	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.779	1.17549e-38	0	4.02302	0.941476	1.17549e-38	0
3225.879	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3225.979	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.079	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.179	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.279	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.379	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.479	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.579	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.679	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.779	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.879	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3226.979	1.17549e-38	0	4.01625	1.02951	1.17549e-38	0
3227.079	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.179	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.279	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.379	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.479	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.579	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.581	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.681	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.781	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.881	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3227.981	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3228.081	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3228.181	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3228.281	1.17549e-38	0	4.00608	0.967886	1.17549e-38	0
3228.381	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3228.481	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3228.581	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3228.681	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3228.781	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3228.881	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3228.981	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3229.081	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3229.181	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3229.281	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3229.381	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3229.481	1.17549e-38	0	3.98576	1.09994	1.17549e-38	0
3229.581	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3229.584	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3229.683	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3229.783	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3229.883	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3229.983	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.083	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.183	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.283	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.383	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.483	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.583	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.683	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.783	1.17549e-38	0	4.01117	0.827033	1.17549e-38	0
3230.883	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3230.983	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.083	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.183	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.283	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.383	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.483	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.583	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.586	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.685	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.785	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.885	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3231.985	1.17549e-38	0	4.01964	0.985493	1.17549e-38	0
3232.085	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.185	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.285	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.385	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.485	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.585	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.685	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.785	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.885	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3232.985	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3233.085	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3233.185	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3233.285	1.17549e-38	0	4.001	0.65977	1.17549e-38	0
3233.385	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3233.485	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3233.585	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3233.588	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3233.687	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3233.787	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3233.887	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3233.987	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3234.087	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3234.187	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3234.287	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3234.387	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3234.487	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3234.587	1.17549e-38	0	3.92646	1.22318	1.17549e-38	0
3234.687	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3234.787	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3234.887	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3234.987	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.087	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.187	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.287	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.387	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.487	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.587	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.590	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.689	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.789	1.17549e-38	0	3.97559	1.22318	1.17549e-38	0
3235.889	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3235.989	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.089	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.189	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.289	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.389	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.489	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.589	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.689	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.789	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.889	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3236.989	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3237.089	1.17549e-38	0	3.99423	1.09113	1.17549e-38	0
3237.189	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.289	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.389	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.489	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.589	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.592	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.692	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.792	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.892	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3237.992	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3238.092	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3238.192	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3238.292	1.17549e-38	0	4.00439	1.05592	1.17549e-38	0
3238.392	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3238.492	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3238.592	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3238.692	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3238.792	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3238.892	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3238.992	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.092	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.192	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.292	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.392	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.492	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.592	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.594	1.17549e-38	0	4.00947	0.95028	1.17549e-38	0
3239.694	1.17549e-38	0	3.94171	0.97669	1.17549e-38	0
3239.794	1.17549e-38	0	3.94171	0.97669	1.17549e-38	0
3239.894	1.17549e-38	0	3.94171	0.97669	1.17549e-38	0
3239.994	1.17549e-38	0	3.94171	0.97669	1.17549e-38	0
